path,width,height,category,status,rule
assets/minecraft/textures/block/rail_corner.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/azalea_leaves.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/bamboo_block_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/redstone_lamp_on_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/iron_block_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/redstone_block.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/purpur_pillar.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/light_blue_glazed_terracotta_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/redstone_torch_off.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/anvil.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/deepslate_gold_ore_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/furnace_front_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/tnt_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/sugar_cane_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/deepslate_emerald_ore.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/stripped_jungle_log_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/detector_rail_on_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cauldron_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/quartz_block_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/soul_torch.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/polished_basalt_side.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/jungle_door_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/dark_oak_door_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/daylight_detector_inverted_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/podzol_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/dropper_front_vertical.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/command_block_front.png,16,64,base,below_512,512-block-item
assets/minecraft/textures/block/jack_o_lantern_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/birch_log_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/orange_glazed_terracotta_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/smithing_table_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/nether_portal_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/composter_compost_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/torch_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/chiseled_quartz_block_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/pink_candle_lit.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/polished_blackstone_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/stone_bricks.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/chipped_anvil_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/podzol_side_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/smoker_bottom_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/barrel_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/bedrock_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/purpur_block.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/blue_ice_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/orange_glazed_terracotta_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/target_side.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/shroomlight_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/stone.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/grass_block_snow_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/mangrove_planks.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/warped_trapdoor.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/anvil_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/barrel_bottom_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/mangrove_log.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/prismarine_bricks_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/crafting_table_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/sandstone_bottom.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/ochre_froglight_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/copper_block_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/weeping_vines_plant_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/red_sandstone.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/pumpkin_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/cake_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/crafting_table_side_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/birch_planks_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/pointed_dripstone_down_frustum.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/basalt_side_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/chain_command_block_side.png,16,64,base,below_512,512-block-item
assets/minecraft/textures/block/composter_bottom_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/brown_wool.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/blackstone_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/bell_bottom_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/daylight_detector_side_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/mangrove_planks_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/birch_trapdoor_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/furnace_side_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/dried_kelp_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/oak_log_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/powder_snow_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/campfire_log_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/candle_lit.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/vine_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/dirt_path_side.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/cyan_stained_glass.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/ancient_debris_side.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/smooth_stone_slab_side_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/reinforced_deepslate_bottom.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/farmland_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/stripped_mangrove_log.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/blast_furnace_side.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/furnace_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/acacia_door_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/ice.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/grindstone_round.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/coal_block_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/brown_concrete_powder.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/honeycomb_block.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/moss_block_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/sea_lantern_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/mycelium_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/reinforced_deepslate_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/deepslate_coal_ore_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cracked_nether_bricks_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/magenta_concrete.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/mangrove_door_bottom.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/activator_rail.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/glowstone.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/red_candle.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/birch_planks_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/lodestone_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/rail.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/bedrock.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/dead_tube_coral_block_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/dark_oak_leaves_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/red_nether_bricks.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/quartz_pillar_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/light_gray_candle.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/stonecutter_bottom_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/hopper_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/grass_block_side_overlay_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/purple_glazed_terracotta_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/end_stone_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/dead_horn_coral_block_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/warped_door_bottom_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/acacia_leaves.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/grey_stained_glass_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/pointed_dripstone_up_tip_merge.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/cactus_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/dropper_front.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/crimson_stem.png,16,80,base,below_512,512-block-item
assets/minecraft/textures/block/raw_gold_block_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/crimson_nylium_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/pearlescent_froglight_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/detector_rail_on_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/redstone_dust_line0_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/command_block_front_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/grass_block_snow_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cracked_deepslate_tiles.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/frosted_ice_0_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/coal_ore.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/glow_lichen_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/dead_bubble_coral_block.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/birch_log_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/lime_terracotta_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/redstone_block_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/red_sandstone_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/tnt_side.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/dark_oak_planks.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/blast_furnace_front_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/magenta_candle_lit.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/blast_furnace_front_on_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/grass_path_side.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/quartz_block_side.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/large_amethyst_bud_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cyan_glazed_terracotta.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/smoker_side.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/bubble_coral_block.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/soul_campfire_log_lit_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/detector_rail_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/lightning_rod.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/exposed_cut_copper_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cauldron_bottom_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/dispenser_front_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/reinforced_deepslate_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/loom_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cracked_stone_bricks.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/birch_trapdoor_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/budding_amethyst.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/bamboo_stalk.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/cut_red_sandstone_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/sand_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/light_gray_candle_lit.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/furnace_front.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/emerald_ore_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/crimson_nylium_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/green_glazed_terracotta.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/deepslate_tiles.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/stripped_mangrove_log_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/jungle_log_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/spruce_log_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/netherite_block_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/farmland_moist_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/scaffolding_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/polished_basalt_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/lectern_sides_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cracked_deepslate_bricks_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/glass_pane_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/rooted_dirt_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/coarse_dirt_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/mangrove_log_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cauldron_inner_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/black_candle.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/verdant_froglight_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/spawner_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cartography_table_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/comparator_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/gravel.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/iron_door_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/clay_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/netherite_block_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/nether_gold_ore.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/muddy_mangrove_roots_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/mangrove_log_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/acacia_trapdoor_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/acacia_door_bottom_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/end_portal_frame_eye.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/composter_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/reinforced_deepslate_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/bone_block_side_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/stripped_mangrove_log_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/pointed_dripstone_down_frustum_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/ice_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/tnt_bottom.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/acacia_log_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/smoker_side_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cauldron_side_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/lapis_block_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/quartz_pillar_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/crafting_table_side.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/birch_door_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/note_block.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/dead_horn_coral_block_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/warped_stem_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/campfire_fire.png,16,128,base,below_512,512-block-item
assets/minecraft/textures/block/repeating_command_block_front_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/yellow_concrete_powder.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/dispenser_front_vertical.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/spruce_door_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/end_stone.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/chiseled_red_sandstone.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/oak_door_bottom_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/purple_concrete.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/polished_andesite.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/command_block_back.png,16,64,base,below_512,512-block-item
assets/minecraft/textures/block/chain_command_block_conditional_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/jukebox_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/command_block_back_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cherry_planks_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/warped_wart_block_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/magma.png,16,48,base,below_512,512-block-item
assets/minecraft/textures/block/powered_rail_on_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/target_side_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/dropper_front_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/tuff.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/stripped_warped_stem_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/red_sand.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/dead_bubble_coral_block_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/pink_candle.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/cauldron_bottom_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/anvil_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/mangrove_roots_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/soul_lantern_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/birch_door_bottom_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/polished_deepslate_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/warped_nylium_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/crimson_stem_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/carved_pumpkin.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/pointed_dripstone_down_base_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/scaffolding_bottom_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/stripped_oak_log.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/grass.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/chiseled_deepslate.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/dried_kelp_bottom_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/magenta_stained_glass.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/stonecutter_bottom_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/hay_block_side_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/spruce_log_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/jungle_oak_log_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/horn_coral_block.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/emerald_ore.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/chain_command_block_front.png,16,64,base,below_512,512-block-item
assets/minecraft/textures/block/enchanting_table_side_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/cut_copper.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/polished_blackstone.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/packed_ice_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/stripped_oak_log_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/jungle_trapdoor.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/sea_lantern.png,16,80,base,below_512,512-block-item
assets/minecraft/textures/block/lapis_block_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/fletching_table_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/yellow_terracotta.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/dirt_path_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/orange_concrete.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/mushroom_stem_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/jungle_log_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/detector_rail_on.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/chiseled_deepslate_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/blue_terracotta.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/pointed_dripstone_down_middle_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/blue_candle_lit.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/birch_trapdoor.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/target_top_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/chain_command_block_side_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/quartz_block_bottom.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/bookshelf_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/composter_compost_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/iron_door_top_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/verdant_froglight_side_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/smithing_table_bottom_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/activator_rail_on_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/lava_flow.png,32,512,base,below_512,512-block-item
assets/minecraft/textures/block/spruce_trapdoor.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/rail_corner_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/tall_grass_bottom.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/dark_oak_log_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/smoker_front.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/bell_side_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/tube_coral_block_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/stripped_jungle_log_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/mangrove_door_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/chiseled_polished_blackstone_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/magenta_glazed_terracotta_s.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/composter_bottom.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/pointed_dripstone_up_base.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/lectern_top.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/mud_bricks.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/dark_oak_door_bottom_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/grass_block_snow.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/comparator.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/stripped_acacia_log.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/dispenser_front.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/blue_stained_glass.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/deepslate_iron_ore.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/gray_wool.png,16,16,base,below_512,512-block-item
assets/minecraft/textures/block/raw_iron_block_n.png,16,16,pbr_map,below_512,512-block-item
assets/minecraft/textures/block/honey_block_top_s.png,16,16,pbr_map,below_512,512-block-item
